Middle Earth --> m --> Dwarf --> Narvi,"narvi.swift.blaze_2432@cxstudio.app,narvi.the.brave_43@cxstudio.app"
Middle Earth --> m --> Dwarf --> Nori,"nori.dauntless_2191@cxstudio.app,nori.magnanimous_1139@cxstudio.app,nori.quiet.serenity_3050@cxstudio.app,nori.rising.moon_1492@cxstudio.app,nori.stoic_67@cxstudio.app"
Middle Earth --> m --> Dwarf --> Náin,"nain.dauntless_3585@cxstudio.app,nain.gentle.breeze_2926@cxstudio.app,nain.graceful_4596@cxstudio.app,nain.i_496@cxstudio.app,nain.ii_374@cxstudio.app,nain.intrepid_3052@cxstudio.app,nain.little.bear_4484@cxstudio.app,nain.proud_4742@cxstudio.app,nain.quiet.dove_4220@cxstudio.app,nain.quiet.waters_820@cxstudio.app,nain.radiant_1584@cxstudio.app,nain.the.revered_4075@cxstudio.app"
Middle Earth --> m --> Dwarf --> Náli,"nali.great_4795@cxstudio.app,nali.swift.blaze_3256@cxstudio.app,nali.victorious_1514@cxstudio.app"
Middle Earth --> m --> Dwarf --> Nár,"nar.feathered.dreamer_3329@cxstudio.app,nar.graceful.doe_2085@cxstudio.app,nar.running.thunder_669@cxstudio.app,nar.starry.night_4292@cxstudio.app,nar.sublime_4015@cxstudio.app,nar.swift.current_4100@cxstudio.app,nar.the.brilliant_4718@cxstudio.app,nar.the.great_122@cxstudio.app,nar.the.heroic_2354@cxstudio.app,nar.thundering.sky_748@cxstudio.app,nar.visionary_4277@cxstudio.app"
Middle Earth --> m --> Dwarf --> Ori,"ori.conqueror_4847@cxstudio.app,ori.cruel_806@cxstudio.app,ori.dancing.fire_202@cxstudio.app,ori.eloquent_2908@cxstudio.app,ori.serene_3367@cxstudio.app,ori.silent.forest_520@cxstudio.app,ori.the.great_2940@cxstudio.app"
Middle Earth --> m --> Dwarf --> Telchar,"telchar.empirical_2852@cxstudio.app,telchar.intrepid_4192@cxstudio.app,telchar.resolute_3402@cxstudio.app,telchar.whispering.owl_4318@cxstudio.app"
Middle Earth --> m --> Dwarf --> Thorin,"thorin.autumn.flame_442@cxstudio.app,thorin.autumn.sky_3647@cxstudio.app,thorin.heroic_747@cxstudio.app,thorin.i_150@cxstudio.app,thorin.ii.oakenshield_716@cxstudio.app,thorin.iii.stonehelm_1769@cxstudio.app,thorin.mighty_4690@cxstudio.app,thorin.mountain.echo_1107@cxstudio.app,thorin.mountain.echo_3509@cxstudio.app,thorin.peaceful.river_1363@cxstudio.app,thorin.perceptive_3727@cxstudio.app,thorin.quiet.dove_4692@cxstudio.app,thorin.rising.moon_2794@cxstudio.app,thorin.rising.moon_3309@cxstudio.app,thorin.serene.whisper_4225@cxstudio.app,thorin.silent.forest_2265@cxstudio.app,thorin.the.eloquent_3920@cxstudio.app,thorin.the.sovereign_4827@cxstudio.app,thorin.thundering.falls_2356@cxstudio.app,thorin.victorious_891@cxstudio.app,thorin.whispering.pine_1590@cxstudio.app"
Middle Earth --> m --> Dwarf --> Thráin,"thrain.i_141@cxstudio.app,thrain.ii_509@cxstudio.app,thrain.laughing.brook_749@cxstudio.app,thrain.mighty_836@cxstudio.app,thrain.serene.lake_1173@cxstudio.app,thrain.terrible_1924@cxstudio.app,thrain.terrible_3620@cxstudio.app,thrain.the.luminous_2056@cxstudio.app,thrain.victorious_2266@cxstudio.app"
Middle Earth --> m --> Dwarf --> Thrór,"thror.passionate_2424@cxstudio.app,thror.perceptive_30@cxstudio.app,thror.smiling.bear_668@cxstudio.app"
Middle Earth --> m --> Dwarf --> Óin,"oin.dancing.star_4023@cxstudio.app,oin.defiant_1431@cxstudio.app,oin.eagle.feather_4521@cxstudio.app,oin.fair_1191@cxstudio.app,oin.gentle.breeze_3862@cxstudio.app,oin.glorious_4017@cxstudio.app,oin.just_4381@cxstudio.app,oin.legendary_965@cxstudio.app,oin.moonlight.shadow_1207@cxstudio.app,oin.peaceful.dawn_3435@cxstudio.app,oin.precious_3479@cxstudio.app,oin.running.wolf_1162@cxstudio.app,oin.shining.star_2398@cxstudio.app,oin.shining.star_2593@cxstudio.app,oin.splendid_1244@cxstudio.app,oin.swift.blaze_599@cxstudio.app,oin.the.great_252@cxstudio.app,oin.the.pious_187@cxstudio.app,oin.thundering.sky_2598@cxstudio.app,oin.wild.mustang_4903@cxstudio.app"
Middle Earth --> m --> Elf,
Middle Earth --> m --> Elf --> Aegnor,"aegnor.chivalrous_591@cxstudio.app,aegnor.resilient_3686@cxstudio.app,aegnor.the.pious_2151@cxstudio.app,aegnor.wise_3913@cxstudio.app"
Middle Earth --> m --> Elf --> Amdír,"amdir.graceful_16@cxstudio.app,amdir.peaceful.dawn_2404@cxstudio.app,amdir.serene.whisper_2115@cxstudio.app,amdir.shining.star_501@cxstudio.app,amdir.the.noble_498@cxstudio.app"
Middle Earth --> m --> Elf --> Amras,"amras.falling.echo_2749@cxstudio.app,amras.heroic_1524@cxstudio.app,amras.mountain.dream_2581@cxstudio.app,amras.peaceful.harbor_2891@cxstudio.app,amras.perceptive_4539@cxstudio.app,amras.running.wolf_3489@cxstudio.app,amras.swift.river_1089@cxstudio.app,amras.the.valiant_4715@cxstudio.app"
Middle Earth --> m --> Elf --> Amrod,"amrod.daring_4071@cxstudio.app,amrod.enigmatic_1811@cxstudio.app,amrod.resilient_4068@cxstudio.app,amrod.swift.river_1991@cxstudio.app,amrod.the.fair_12@cxstudio.app,amrod.the.indomitable_74@cxstudio.app,amrod.the.luminous_4549@cxstudio.app,amrod.the.sublime_168@cxstudio.app"
Middle Earth --> m --> Elf --> Amroth,"amroth.gallant_4445@cxstudio.app,amroth.just_2272@cxstudio.app,amroth.proud_2704@cxstudio.app,amroth.singing.thunder_2884@cxstudio.app,amroth.soaring.hawk_4814@cxstudio.app,amroth.stoic_958@cxstudio.app,amroth.strong.heart_2253@cxstudio.app,amroth.thundering.falls_678@cxstudio.app"
Middle Earth --> m --> Elf --> Angrod,"angrod.defiant_4077@cxstudio.app,angrod.falling.rain_4449@cxstudio.app,angrod.wandering.wolf_2578@cxstudio.app"
Middle Earth --> m --> Elf --> Annael,"annael.little.otter_3168@cxstudio.app,annael.morning.glow_1566@cxstudio.app,annael.pious_973@cxstudio.app,annael.resolute_229@cxstudio.app,annael.saint_505@cxstudio.app,annael.splendid_1687@cxstudio.app,annael.strong.rock_2885@cxstudio.app,annael.the.charismatic_1549@cxstudio.app,annael.the.regal_433@cxstudio.app,annael.the.resolute_4983@cxstudio.app"
Middle Earth --> m --> Elf --> Aranwë,"aranwe.autumn.sky_472@cxstudio.app,aranwe.cedar.tree_4895@cxstudio.app,aranwe.cruel_2788@cxstudio.app,aranwe.gallant_1753@cxstudio.app,aranwe.gentle.spirit_2547@cxstudio.app,aranwe.just_1203@cxstudio.app,aranwe.morning.mist_1643@cxstudio.app,aranwe.poetic_4280@cxstudio.app,aranwe.resplendent_1781@cxstudio.app,aranwe.stoic_3281@cxstudio.app"
Middle Earth --> m --> Elf --> Argon,"argon.chivalrous_3537@cxstudio.app,argon.daring_2499@cxstudio.app,argon.empowered_2361@cxstudio.app,argon.formidable_4672@cxstudio.app,argon.starry.night_4771@cxstudio.app,argon.sunlit.canyon_4153@cxstudio.app,argon.swift.blaze_458@cxstudio.app,argon.the.valiant_2711@cxstudio.app"
Middle Earth --> m --> Elf --> Arminas,"arminas.peaceful.dawn_233@cxstudio.app,arminas.radiant_1819@cxstudio.app,arminas.sacred.mesa_1989@cxstudio.app,arminas.the.empowered_1017@cxstudio.app"
Middle Earth --> m --> Elf --> Beleg,"beleg.chivalrous_1497@cxstudio.app,beleg.conqueror_2341@cxstudio.app,beleg.cuthalion_39@cxstudio.app,beleg.morning.glow_1295@cxstudio.app,beleg.running.brook_698@cxstudio.app,beleg.victorious_376@cxstudio.app"
Middle Earth --> m --> Elf --> Caranthir,"caranthir.chivalrous_745@cxstudio.app,caranthir.cruel_2941@cxstudio.app,caranthir.laughing.waters_3214@cxstudio.app,caranthir.terrible_2661@cxstudio.app,caranthir.the.empowered_1200@cxstudio.app,caranthir.the.lionheart_3944@cxstudio.app"
Middle Earth --> m --> Elf --> Celeborn,"celeborn.gracious_3313@cxstudio.app,celeborn.gracious_628@cxstudio.app,celeborn.running.deer_1279@cxstudio.app,celeborn.the.brilliant_3457@cxstudio.app,celeborn.the.resolute_1158@cxstudio.app,celeborn.wise_4493@cxstudio.app"
Middle Earth --> m --> Elf --> Celebrimbor,"celebrimbor.swift.wind_2087@cxstudio.app,celebrimbor.the.magnificent_1935@cxstudio.app"
Middle Earth --> m --> Elf --> Celegorm,"celegorm.just_2195@cxstudio.app,celegorm.kind_4200@cxstudio.app,celegorm.swift.blaze_4621@cxstudio.app"
Middle Earth --> m --> Elf --> Curufin,"curufin.cruel_3550@cxstudio.app,curufin.dancing.fire_149@cxstudio.app,curufin.graceful.doe_2329@cxstudio.app,curufin.imposing_3434@cxstudio.app,curufin.quiet.fox_3043@cxstudio.app,curufin.singing.thunder_507@cxstudio.app,curufin.swift.feather_4722@cxstudio.app,curufin.the.gallant_77@cxstudio.app,curufin.the.indomitable_4968@cxstudio.app"
Middle Earth --> m --> Elf --> Círdan,"cirdan.dancing.star_4345@cxstudio.app,cirdan.harmonious_3594@cxstudio.app,cirdan.the.brave_3303@cxstudio.app"
Middle Earth --> m --> Elf --> Daeron,daeron.sacred.mesa_80@cxstudio.app
Middle Earth --> m --> Elf --> Denethor,"denethor.feathered.dreamer_1006@cxstudio.app,denethor.feathered.dreamer_3438@cxstudio.app,denethor.formidable_1929@cxstudio.app,denethor.precious_4078@cxstudio.app,denethor.quiet.storm_2905@cxstudio.app,denethor.swift.blaze_3468@cxstudio.app,denethor.transcendent_2707@cxstudio.app"
Middle Earth --> m --> Elf --> Ecthelion,"ecthelion.conscientious_112@cxstudio.app,ecthelion.of.the.fountain_59@cxstudio.app,ecthelion.stone.path_3861@cxstudio.app,ecthelion.strong_329@cxstudio.app,ecthelion.the.formidable_3277@cxstudio.app,ecthelion.the.magnificent_1747@cxstudio.app,ecthelion.the.radiant_1399@cxstudio.app,ecthelion.whispering.owl_784@cxstudio.app"
Middle Earth --> m --> Elf --> Edrahil,"edrahil.distinguished_1896@cxstudio.app,edrahil.graceful.doe_2077@cxstudio.app,edrahil.rising.sun_3113@cxstudio.app,edrahil.the.empowered_2330@cxstudio.app,edrahil.the.empowered_575@cxstudio.app,edrahil.the.glorious_76@cxstudio.app,edrahil.the.tenacious_2262@cxstudio.app"
Middle Earth --> m --> Elf --> Egalmoth,"egalmoth.courageous_3068@cxstudio.app,egalmoth.feathered.dreamer_570@cxstudio.app,egalmoth.the.radiant_3807@cxstudio.app,egalmoth.the.wise_4849@cxstudio.app"
Middle Earth --> m --> Elf --> Elemmakil,"elemmakil.adroit_2612@cxstudio.app,elemmakil.brilliant_2620@cxstudio.app,elemmakil.running.brook_4764@cxstudio.app,elemmakil.stone.bear_588@cxstudio.app,elemmakil.swift.river_2536@cxstudio.app"
Middle Earth --> m --> Elf --> Elmo,"elmo.eagle.feather_3501@cxstudio.app,elmo.silent.forest_1674@cxstudio.app,elmo.singing.thunder_3031@cxstudio.app,elmo.splendid_3447@cxstudio.app,elmo.starry.night_3257@cxstudio.app,elmo.strong.rock_3102@cxstudio.app"
Middle Earth --> m --> Elf --> Enel,"enel.singing.lark_1659@cxstudio.app,enel.starry.night_2933@cxstudio.app,enel.terrible_787@cxstudio.app,enel.the.formidable_480@cxstudio.app,enel.the.gallant_1716@cxstudio.app,enel.wandering.wolf_3420@cxstudio.app"
Middle Earth --> m --> Elf --> Enerdhil,"enerdhil.exalted_1605@cxstudio.app,enerdhil.feathered.song_2802@cxstudio.app,enerdhil.golden.eagle_2375@cxstudio.app,enerdhil.morning.dew_2017@cxstudio.app,enerdhil.running.bear_4947@cxstudio.app,enerdhil.saint_2579@cxstudio.app,enerdhil.skilled_2081@cxstudio.app,enerdhil.spirited_3921@cxstudio.app,enerdhil.swift.feather_272@cxstudio.app,enerdhil.the.just_3250@cxstudio.app,enerdhil.the.resolute_840@cxstudio.app"
Middle Earth --> m --> Elf --> Erestor,"erestor.bold_153@cxstudio.app,erestor.laughing.sun_4774@cxstudio.app,erestor.little.bear_1062@cxstudio.app,erestor.stone.path_4296@cxstudio.app,erestor.the.conqueror_4584@cxstudio.app,erestor.the.empowered_3988@cxstudio.app,erestor.transcendent_4586@cxstudio.app"
Middle Earth --> m --> Elf --> Eöl,"eol.autumn.sky_2406@cxstudio.app,eol.empirical_4831@cxstudio.app,eol.mountain.dream_388@cxstudio.app,eol.peaceful.dawn_547@cxstudio.app,eol.running.thunder_1119@cxstudio.app,eol.singing.river_1328@cxstudio.app,eol.swift.wind_1010@cxstudio.app,eol.the.terrible_3065@cxstudio.app"
Middle Earth --> m --> Elf --> Finarfin,"finarfin.chivalrous_3149@cxstudio.app,finarfin.dancing.fire_4606@cxstudio.app,finarfin.running.wolf_1366@cxstudio.app,finarfin.serene.valley_4014@cxstudio.app,finarfin.smiling.fox_4518@cxstudio.app,finarfin.the.conqueror_160@cxstudio.app,finarfin.the.radiant_914@cxstudio.app"
Middle Earth --> m --> Elf --> Fingolfin,"fingolfin.audacious_1490@cxstudio.app,fingolfin.fearless_4214@cxstudio.app,fingolfin.morning.dew_2897@cxstudio.app,fingolfin.rising.sun_2839@cxstudio.app,fingolfin.silent.echo_4703@cxstudio.app,fingolfin.stone.path_34@cxstudio.app,fingolfin.the.conqueror_3834@cxstudio.app,fingolfin.the.illustrious_2631@cxstudio.app,fingolfin.the.indomitable_2792@cxstudio.app,fingolfin.virtuous_3025@cxstudio.app,fingolfin.zealous_1873@cxstudio.app"
Middle Earth --> m --> Elf --> Fingon,"fingon.bold_1540@cxstudio.app,fingon.charismatic_1672@cxstudio.app,fingon.kind_3542@cxstudio.app,fingon.laughing.brook_4825@cxstudio.app,fingon.peaceful.river_793@cxstudio.app,fingon.serene.whisper_357@cxstudio.app,fingon.smiling.fox_3258@cxstudio.app"
Middle Earth --> m --> Elf --> Finrod,"finrod.glorious_1837@cxstudio.app,finrod.laughing.brook_2027@cxstudio.app,finrod.mighty_2525@cxstudio.app,finrod.swift.feather_3155@cxstudio.app"
Middle Earth --> m --> Elf --> Finwë,"finwe.blue.sky_554@cxstudio.app,finwe.harmonious_2462@cxstudio.app,finwe.starry.night_4275@cxstudio.app,finwe.the.bold_1461@cxstudio.app,finwe.the.brilliant_2712@cxstudio.app,finwe.the.indomitable_4024@cxstudio.app"
Middle Earth --> m --> Elf --> Fëanor,"feanor.feathered.dreamer_3459@cxstudio.app,feanor.legendary_3111@cxstudio.app,feanor.running.wolf_1239@cxstudio.app,feanor.the.lionheart_823@cxstudio.app"
Middle Earth --> m --> Elf --> Galadhon,"galadhon.glorious_1262@cxstudio.app,galadhon.resolute_4245@cxstudio.app,galadhon.sacred.mesa_3534@cxstudio.app,galadhon.silent.moon_1648@cxstudio.app,galadhon.singing.lark_3539@cxstudio.app,galadhon.the.dauntless_1879@cxstudio.app,galadhon.the.lionheart_2921@cxstudio.app"
Middle Earth --> m --> Elf --> Galathil,"galathil.brave.eagle_1670@cxstudio.app,galathil.quiet.fox_4049@cxstudio.app,galathil.radiant_4834@cxstudio.app,galathil.serene.lake_3788@cxstudio.app,galathil.the.audacious_510@cxstudio.app,galathil.the.luminous_66@cxstudio.app,galathil.the.sovereign_4462@cxstudio.app,galathil.tranquil_4684@cxstudio.app,galathil.tranquil_506@cxstudio.app,galathil.wandering.wolf_384@cxstudio.app,galathil.whispering.owl_1834@cxstudio.app,galathil.wise_211@cxstudio.app"
Middle Earth --> m --> Elf --> Galdor,"galdor.blue.sky_1127@cxstudio.app,galdor.just_661@cxstudio.app,galdor.quiet.dove_1630@cxstudio.app,galdor.running.brook_1916@cxstudio.app,galdor.shining.star_2042@cxstudio.app,galdor.singing.river_3059@cxstudio.app,galdor.the.eloquent_478@cxstudio.app,galdor.victorious_4355@cxstudio.app,galdor.whispering.brook_32@cxstudio.app"
Middle Earth --> m --> Elf --> Galion,"galion.adroit_1817@cxstudio.app,galion.falling.snow_2627@cxstudio.app,galion.radiant_2608@cxstudio.app,galion.the.brave_852@cxstudio.app,galion.the.fearless_332@cxstudio.app,galion.the.tenacious_2376@cxstudio.app,galion.wandering.spirit_1284@cxstudio.app"
Middle Earth --> m --> Elf --> Gelmir,"gelmir.brave_2197@cxstudio.app,gelmir.dauntless_4073@cxstudio.app,gelmir.golden.horizon_2069@cxstudio.app,gelmir.mighty_3669@cxstudio.app,gelmir.noble_2953@cxstudio.app,gelmir.passionate_3524@cxstudio.app,gelmir.peaceful.river_4896@cxstudio.app,gelmir.radiant_3987@cxstudio.app,gelmir.smiling.fox_3397@cxstudio.app,gelmir.the.glorious_4958@cxstudio.app,gelmir.the.luminous_2633@cxstudio.app,gelmir.the.valiant_3292@cxstudio.app,gelmir.wandering.wolf_2020@cxstudio.app"
Middle Earth --> m --> Elf --> Gil-galad,"gil-galad.compassionate_3875@cxstudio.app,gil-galad.dancing.willow_920@cxstudio.app,gil-galad.defiant_3504@cxstudio.app,gil-galad.mighty_2889@cxstudio.app,gil-galad.peaceful.harbor_1913@cxstudio.app,gil-galad.pious_1711@cxstudio.app,gil-galad.the.sublime_1132@cxstudio.app,gil-galad.the.tenacious_2033@cxstudio.app"
Middle Earth --> m --> Elf --> Gildor,"gildor.inglorion_1305@cxstudio.app,gildor.mountain.echo_2577@cxstudio.app,gildor.peaceful.river_2090@cxstudio.app"
Middle Earth --> m --> Elf --> Glorfindel,"glorfindel.benevolent_4343@cxstudio.app,glorfindel.brave.bison_3139@cxstudio.app,glorfindel.charismatic_4819@cxstudio.app,glorfindel.feathered.dreamer_2388@cxstudio.app,glorfindel.golden.eagle_1956@cxstudio.app,glorfindel.great_322@cxstudio.app,glorfindel.ingenious_3181@cxstudio.app,glorfindel.little.bear_3738@cxstudio.app,glorfindel.magnanimous_1886@cxstudio.app,glorfindel.quiet.waters_730@cxstudio.app,glorfindel.saint_3911@cxstudio.app,glorfindel.singing.river_3835@cxstudio.app,glorfindel.stoic_1638@cxstudio.app,glorfindel.stone.path_3247@cxstudio.app,glorfindel.sublime_2299@cxstudio.app,glorfindel.the.illustrious_847@cxstudio.app,glorfindel.the.pious_4864@cxstudio.app"
Middle Earth --> m --> Elf --> Guilin,"guilin.eagle.feather_4735@cxstudio.app,guilin.majestic_2688@cxstudio.app,guilin.red.wolf_1391@cxstudio.app,guilin.serene.whisper_2449@cxstudio.app,guilin.swift.river_1300@cxstudio.app"
Middle Earth --> m --> Elf --> Gwindor,"gwindor.golden.horizon_3864@cxstudio.app,gwindor.spirited_2364@cxstudio.app,gwindor.strong.rock_2055@cxstudio.app,gwindor.swift.current_4678@cxstudio.app"
Middle Earth --> m --> Elf --> Haldir,"haldir.ingenious_1188@cxstudio.app,haldir.red.wolf_1035@cxstudio.app,haldir.resplendent_4553@cxstudio.app,haldir.revered_2736@cxstudio.app,haldir.strong.heart_3003@cxstudio.app,haldir.sunlit.meadow_2312@cxstudio.app"
Middle Earth --> m --> Elf --> Imin,"imin.eloquent_2061@cxstudio.app,imin.silent.forest_3567@cxstudio.app,imin.the.resolute_4779@cxstudio.app,imin.whispering.pine_3436@cxstudio.app"
Middle Earth --> m --> Elf --> Ingwion,"ingwion.golden.fields_2871@cxstudio.app,ingwion.jubilant_4370@cxstudio.app,ingwion.moonlight.shadow_2184@cxstudio.app,ingwion.mountain.dream_3540@cxstudio.app,ingwion.mountain.spirit_2504@cxstudio.app,ingwion.peaceful.dawn_1294@cxstudio.app,ingwion.strong.oak_3739@cxstudio.app,ingwion.wandering.wolf_4570@cxstudio.app"
Middle Earth --> m --> Elf --> Ingwë,"ingwe.golden.eagle_1600@cxstudio.app,ingwe.outspoken_1337@cxstudio.app,ingwe.running.brook_1558@cxstudio.app"
Middle Earth --> m --> Elf --> Legolas,"legolas.brave.eagle_2745@cxstudio.app,legolas.outspoken_2332@cxstudio.app,legolas.spirited_4861@cxstudio.app,legolas.the.audacious_4437@cxstudio.app,legolas.the.mighty_3060@cxstudio.app,legolas.the.resolute_1782@cxstudio.app"
Middle Earth --> m --> Elf --> Lenwë,"lenwe.adroit_447@cxstudio.app,lenwe.bold_4193@cxstudio.app,lenwe.heroic_3083@cxstudio.app,lenwe.illuminated_389@cxstudio.app,lenwe.regal_3926@cxstudio.app,lenwe.strong_4661@cxstudio.app,lenwe.swift.blaze_1022@cxstudio.app,lenwe.the.conscientious_3792@cxstudio.app,lenwe.thundering.sky_3897@cxstudio.app"
Middle Earth --> m --> Elf --> Mablung,"mablung.gentle.spirit_3903@cxstudio.app,mablung.peaceful.harbor_2018@cxstudio.app,mablung.resilient_2111@cxstudio.app,mablung.silent.forest_1516@cxstudio.app,mablung.steadfast_527@cxstudio.app,mablung.whispering.wind_1780@cxstudio.app"
Middle Earth --> m --> Elf --> Maedhros,"maedhros.defiant_3463@cxstudio.app,maedhros.discerning_2479@cxstudio.app,maedhros.empirical_2005@cxstudio.app,maedhros.feathered.song_137@cxstudio.app,maedhros.illuminated_2019@cxstudio.app,maedhros.laughing.songbird_1433@cxstudio.app,maedhros.rising.moon_2832@cxstudio.app,maedhros.strong.oak_4933@cxstudio.app,maedhros.the.lionheart_3442@cxstudio.app"
Middle Earth --> m --> Elf --> Maeglin,"maeglin.empowered_4626@cxstudio.app,maeglin.intrepid_3822@cxstudio.app,maeglin.the.illustrious_2659@cxstudio.app"
Middle Earth --> m --> Elf --> Maglor,"maglor.brave.heart_4700@cxstudio.app,maglor.feathered.sky_240@cxstudio.app,maglor.illuminated_1937@cxstudio.app,maglor.laughing.sun_580@cxstudio.app,maglor.moonlight.shadow_3533@cxstudio.app"
Middle Earth --> m --> Elf --> Mahtan,"mahtan.daring_4141@cxstudio.app,mahtan.gallant_3267@cxstudio.app,mahtan.magnanimous_1343@cxstudio.app,mahtan.outspoken_175@cxstudio.app"
Middle Earth --> m --> Elf --> Olwë,"olwe.illuminated_765@cxstudio.app,olwe.quiet.serenity_1728@cxstudio.app,olwe.resilient_4943@cxstudio.app,olwe.revered_61@cxstudio.app,olwe.running.deer_3308@cxstudio.app,olwe.soaring.hawk_558@cxstudio.app,olwe.the.glorious_936@cxstudio.app,olwe.the.illustrious_4881@cxstudio.app"
Middle Earth --> m --> Elf --> Orodreth,"orodreth.graceful.doe_2244@cxstudio.app,orodreth.stone.bear_1697@cxstudio.app,orodreth.transcendent_4916@cxstudio.app"
Middle Earth --> m --> Elf --> Oropher,"oropher.autumn.flame_4873@cxstudio.app,oropher.defiant_3197@cxstudio.app,oropher.peaceful.harbor_2644@cxstudio.app,oropher.poetic_1360@cxstudio.app,oropher.stone.path_1227@cxstudio.app,oropher.the.charismatic_4793@cxstudio.app,oropher.the.radiant_3687@cxstudio.app"
Middle Earth --> m --> Elf --> Orophin,"orophin.bold_1086@cxstudio.app,orophin.distinguished_2529@cxstudio.app,orophin.golden.fields_742@cxstudio.app,orophin.laughing.songbird_2010@cxstudio.app,orophin.resolute_244@cxstudio.app,orophin.resplendent_1078@cxstudio.app,orophin.rising.sun_2965@cxstudio.app,orophin.strong_4113@cxstudio.app"
Middle Earth --> m --> Elf --> Pengolodh,"pengolodh.gentle.breeze_3700@cxstudio.app,pengolodh.little.falcon_526@cxstudio.app,pengolodh.the.fearless_3148@cxstudio.app"
Middle Earth --> m --> Elf --> Rúmil,"rumil.conscientious_4633@cxstudio.app,rumil.glorious_3325@cxstudio.app,rumil.laughing.sun_2282@cxstudio.app,rumil.little.falcon_2178@cxstudio.app,rumil.little.otter_2876@cxstudio.app,rumil.magnanimous_3268@cxstudio.app,rumil.strong_758@cxstudio.app,rumil.the.just_2247@cxstudio.app,rumil.the.revered_1466@cxstudio.app"
Middle Earth --> m --> Elf --> Tata,"tata.majestic_3631@cxstudio.app,tata.the.mighty_3302@cxstudio.app,tata.the.revered_3872@cxstudio.app"
Middle Earth --> m --> Elf --> Thingol,"thingol.singing.lark_917@cxstudio.app,thingol.strong.oak_1880@cxstudio.app,thingol.the.eloquent_1909@cxstudio.app,thingol.the.fair_521@cxstudio.app,thingol.the.illustrious_1172@cxstudio.app"
Middle Earth --> m --> Elf --> Thranduil,"thranduil.eagle.feather_4198@cxstudio.app,thranduil.feathered.sky_1773@cxstudio.app,thranduil.feathered.sky_3242@cxstudio.app,thranduil.laughing.sun_4324@cxstudio.app,thranduil.morning.dew_126@cxstudio.app,thranduil.stoic_619@cxstudio.app,thranduil.swift.current_120@cxstudio.app,thranduil.virtuous_1082@cxstudio.app"
Middle Earth --> m --> Elf --> Turgon,"turgon.falling.echo_4207@cxstudio.app,turgon.the.gallant_1096@cxstudio.app"
Middle Earth --> m --> Elf --> Voronwë,"voronwe.brave_4428@cxstudio.app,voronwe.eloquent_179@cxstudio.app,voronwe.sacred.mesa_268@cxstudio.app,voronwe.starry.night_1529@cxstudio.app,voronwe.sunflower_2820@cxstudio.app,voronwe.the.heroic_134@cxstudio.app,voronwe.the.unyielding_2471@cxstudio.app"
Middle Earth --> m --> Ent,
Middle Earth --> m --> Ent --> Beechbone,"beechbone.charismatic_2469@cxstudio.app,beechbone.morning.glow_3073@cxstudio.app,beechbone.passionate_2982@cxstudio.app,beechbone.peaceful.harbor_2222@cxstudio.app,beechbone.swift.river_3604@cxstudio.app,beechbone.the.saint_4421@cxstudio.app,beechbone.the.tenacious_2276@cxstudio.app,beechbone.the.victorious_1908@cxstudio.app,beechbone.transcendent_1760@cxstudio.app"
Middle Earth --> m --> Ent --> Bregalad,"bregalad.empirical_4723@cxstudio.app,bregalad.serene_2881@cxstudio.app,bregalad.stone.path_1166@cxstudio.app,bregalad.swift.current_2652@cxstudio.app,bregalad.swift.wind_1649@cxstudio.app,bregalad.the.regal_2233@cxstudio.app"
Middle Earth --> m --> Ent --> Finglas,"finglas.autumn.flame_2335@cxstudio.app,finglas.autumn.sky_281@cxstudio.app,finglas.blue.sky_4776@cxstudio.app,finglas.defiant_3795@cxstudio.app,finglas.gracious_3244@cxstudio.app,finglas.quiet.storm_2180@cxstudio.app,finglas.singing.thunder_2169@cxstudio.app,finglas.sunlit.canyon_2957@cxstudio.app,finglas.swift.blaze_1205@cxstudio.app"
Middle Earth --> m --> Ent --> Fladrif,"fladrif.gentle.rain_4599@cxstudio.app,fladrif.quiet.serenity_2722@cxstudio.app,fladrif.rising.moon_3618@cxstudio.app,fladrif.singing.lark_517@cxstudio.app,fladrif.virtuous_1231@cxstudio.app"
Middle Earth --> m --> Ent --> Treebeard,"treebeard.dancing.willow_2321@cxstudio.app,treebeard.honorable_3005@cxstudio.app,treebeard.morning.mist_3655@cxstudio.app,treebeard.quiet.dove_982@cxstudio.app,treebeard.running.thunder_3375@cxstudio.app,treebeard.the.sovereign_3683@cxstudio.app"
Middle Earth --> m --> Half-elf,
Middle Earth --> m --> Half-elf --> Dior,"dior.brilliant_464@cxstudio.app,dior.cedar.tree_4261@cxstudio.app,dior.laughing.waters_615@cxstudio.app,dior.singing.thunder_3096@cxstudio.app,dior.starry.night_4329@cxstudio.app"
Middle Earth --> m --> Half-elf --> Elladan,"elladan.discerning_4784@cxstudio.app,elladan.feathered.song_50@cxstudio.app,elladan.little.falcon_1140@cxstudio.app,elladan.pious_3406@cxstudio.app,elladan.rising.sun_1714@cxstudio.app,elladan.thundering.falls_1857@cxstudio.app,elladan.tranquil_1122@cxstudio.app,elladan.zealous_1526@cxstudio.app"
Middle Earth --> m --> Half-elf --> Elrohir,"elrohir.feathered.song_2773@cxstudio.app,elrohir.gentle.rain_3204@cxstudio.app,elrohir.imposing_2068@cxstudio.app,elrohir.magnificent_4695@cxstudio.app,elrohir.noble_2103@cxstudio.app,elrohir.the.bold_3860@cxstudio.app,elrohir.the.illustrious_2512@cxstudio.app"
